clause_text,label
"Customer's liability shall not exceed USD 5000 or 150% of the contract value, whichever is less.",MEDIUM
Vendor waives all rights to injunctive relief and agrees that Vendor shall not be liable for any consequential damages.,HIGH
The parties agree to resolve disputes through good faith negotiation before pursuing legal action.,LOW
This Agreement shall be governed by the laws of California.,MEDIUM
This Agreement shall be governed by the laws of Delaware.,MEDIUM
"In the event of non-performance, Company shall provide 45 days written notice to Provider.",MEDIUM
Company shall maintain insurance in accordance with industry standards.,MEDIUM
"In the event of default, Provider shall provide 60 days written notice to Provider.",MEDIUM
Customer shall comply with all applicable laws and regulations.,LOW
Company waives all rights to injunctive relief and agrees that Provider shall not be liable for any lost profits.,HIGH
"Customer's liability shall not exceed INR 50000 or 50% of the contract value, whichever is less.",MEDIUM
Both parties agree to act in good faith and cooperate in resolving disputes.,LOW
The parties agree to resolve disputes through good faith negotiation before pursuing legal action.,LOW
Customer shall comply with all applicable laws and regulations.,LOW
This Agreement shall be governed by the laws of New York.,MEDIUM
Provider shall maintain compliance in accordance with industry standards.,MEDIUM
This Agreement may be amended by mutual written consent of both parties.,LOW
"In the event of termination, Buyer shall provide 15 days written notice to Company.",MEDIUM
Vendor agrees to maintain confidentiality of Proprietary Data for a period of 2 years.,MEDIUM
The parties agree to resolve disputes through mediation before pursuing legal action.,LOW
Provider agrees to maintain confidentiality of Trade Secrets for a period of 2 years.,MEDIUM
This Agreement may be amended by mutual written consent of both parties.,LOW
"The Client shall be liable for all damages, losses, and expenses, without limitation, arising from termination.",HIGH
"All payments are non-refundable under any circumstances, including breach or force majeure.",HIGH
This Agreement shall be governed by the laws of New York.,MEDIUM
Customer shall provide products in a professional and timely manner.,LOW
This Agreement shall be governed by the laws of California.,MEDIUM
This Agreement may be amended by mutual written consent of both parties.,LOW
Customer waives all rights to injunctive relief and agrees that Company shall not be liable for any consequential damages.,HIGH
This Agreement shall be governed by the laws of Delaware.,MEDIUM
"Buyer agrees to indemnify Provider for all claims, without limitation, regardless of fault.",HIGH
"Customer's liability shall not exceed INR 50000 or 150% of the contract value, whichever is less.",MEDIUM
Buyer agrees to maintain confidentiality of Confidential Information for a period of 2 years.,MEDIUM
Both parties agree to act in good faith and cooperate in performing this Agreement.,LOW
The parties agree to resolve disputes through mediation before pursuing legal action.,LOW
Buyer waives all rights to class action and agrees that Buyer shall not be liable for any indirect damages.,HIGH
Vendor waives all rights to class action and agrees that Vendor shall not be liable for any indirect damages.,HIGH
Both parties agree to act in good faith and cooperate in resolving disputes.,LOW
Client shall provide products in a professional and timely manner.,LOW
Client shall provide products in a professional and timely manner.,LOW
Client shall maintain licenses in accordance with industry standards.,MEDIUM
"All payments are non-refundable under any circumstances, including dissatisfaction or breach.",HIGH
"All payments are non-refundable under any circumstances, including dissatisfaction or dissatisfaction.",HIGH
Buyer shall comply with all applicable laws and regulations.,LOW
This Agreement shall be governed by the laws of New York.,MEDIUM
Both parties agree to act in good faith and cooperate in performing this Agreement.,LOW
The parties agree to resolve disputes through mediation before pursuing legal action.,LOW
"The Provider shall be liable for all damages, losses, and expenses, without limitation, arising from default.",HIGH
Vendor shall comply with all applicable laws and regulations.,LOW
Customer shall maintain licenses in accordance with applicable laws.,MEDIUM
Vendor shall provide products in a professional and timely manner.,LOW
This Agreement may be amended by mutual written consent of both parties.,LOW
This Agreement may be amended by mutual written consent of both parties.,LOW
"Vendor's liability shall not exceed INR 50000 or 100% of the contract value, whichever is less.",MEDIUM
"All payments are non-refundable under any circumstances, including force majeure or breach.",HIGH
Provider shall provide services in a professional and timely manner.,LOW
This Agreement shall be governed by the laws of California.,MEDIUM
"In the event of non-performance, Buyer shall provide 15 days written notice to Client.",MEDIUM
This Agreement may be amended by mutual written consent of both parties.,LOW
Buyer waives all rights to injunctive relief and agrees that Customer shall not be liable for any direct damages.,HIGH
Provider shall comply with all applicable laws and regulations.,LOW
"The Buyer shall be liable for all damages, losses, and expenses, without limitation, arising from non-performance.",HIGH
Client shall comply with all applicable laws and regulations.,LOW
"In the event of default, Client shall provide 60 days written notice to Vendor.",MEDIUM
This Agreement may be amended by mutual written consent of both parties.,LOW
Buyer shall provide deliverables in a professional and timely manner.,LOW
This Agreement may be amended by mutual written consent of both parties.,LOW
"In the event of non-performance, Vendor shall provide 45 days written notice to Company.",MEDIUM
This Agreement shall be governed by the laws of India.,MEDIUM
Buyer waives all rights to class action and agrees that Vendor shall not be liable for any indirect damages.,HIGH
